,m2,isitma,celly_buildingAge,celly_floortype,location,price,ad_duration,boğaza_bakan,metroya_yakın,teras,eşyalı,bahçeli,bedroom,salon
886,85.0,Merkezi (Pay Ölçer),8,Çatı Katı,"Sarıyer,Maslak Mahallesi",5500,0,0,0,0,1,0,1,1
887,85.0,Merkezi (Pay Ölçer),0,Ara Kat,"Sarıyer,Ayazağa Mahallesi",3750,10,0,0,0,0,0,1,1
888,55.0,Merkezi (Pay Ölçer),8,Çatı Katı,"Sarıyer,Maslak Mahallesi",10000,20,0,0,0,0,0,4,1
889,300.0,Merkezi (Pay Ölçer),9,Çatı Katı,"Sarıyer,Maslak Mahallesi",17000,0,0,0,0,0,0,5,1
890,330.0,Merkezi (Pay Ölçer),18,Ara Kat,"Sarıyer,Tarabya Mahallesi",19000,0,0,0,1,0,0,5,1
891,78.0,Merkezi (Pay Ölçer),2,Ara Kat,"Sarıyer,Zekeriyaköy Mahallesi",3000,41,0,0,0,1,0,1,1
892,330.0,Merkezi (Pay Ölçer),10,Ara Kat,"Sarıyer,İstinye Mahallesi",19000,0,0,0,1,0,0,5,1
893,330.0,Merkezi (Pay Ölçer),25,Ara Kat,"Sarıyer,Tarabya Mahallesi",23000,3,0,0,0,0,0,6,1
894,87.0,Merkezi (Pay Ölçer),4,Ara Kat,"Sarıyer,Maslak Mahallesi",3800,6,0,0,0,0,0,1,1
895,300.0,Merkezi (Pay Ölçer),25,Çatı Katı,"Sarıyer,Tarabya Mahallesi",23000,0,1,0,0,0,0,5,1
896,95.0,Merkezi (Pay Ölçer),8,Ara Kat,"Sarıyer,Maslak Mahallesi",4650,27,0,0,0,0,0,1,1
897,85.0,Merkezi (Pay Ölçer),8,Çatı Katı,"Sarıyer,Maslak Mahallesi",5500,0,0,0,0,0,0,1,1
898,55.0,Merkezi (Pay Ölçer),8,Çatı Katı,"Sarıyer,Maslak Mahallesi",14000,0,0,0,0,0,0,4,1
899,94.0,Merkezi (Pay Ölçer),3,Ara Kat,"Sarıyer,Maslak Mahallesi",5000,0,0,0,0,0,0,1,1
900,69.0,Merkezi (Pay Ölçer),8,Ara Kat,"Sarıyer,Maslak Mahallesi",4200,0,0,0,0,0,0,1,1
901,117.0,Merkezi (Pay Ölçer),3,Çatı Katı,"Sarıyer,Maslak Mahallesi",5500,0,0,0,0,1,0,2,1
902,85.0,Merkezi (Pay Ölçer),8,Ara Kat,"Sarıyer,Maslak Mahallesi",5500,0,0,0,0,0,0,1,1
903,73.0,Merkezi (Pay Ölçer),3,Ara Kat,"Sarıyer,Maslak Mahallesi",2800,0,0,0,0,0,0,1,0
904,128.0,Merkezi (Pay Ölçer),3,Çatı Katı,"Sarıyer,Maslak Mahallesi",5500,0,0,0,0,0,0,3,1
905,177.0,Merkezi (Pay Ölçer),3,Ara Kat,"Sarıyer,Maslak Mahallesi",7000,0,0,0,0,0,0,3,1
906,69.0,Merkezi (Pay Ölçer),8,Ara Kat,"Sarıyer,Maslak Mahallesi",4200,0,0,0,0,0,0,1,1
907,85.0,Merkezi (Pay Ölçer),5,Ara Kat,"Sarıyer,Ayazağa Mahallesi",4750,0,0,0,0,1,0,1,1
908,50.0,Merkezi (Pay Ölçer),0,Ara Kat,"Sarıyer,Huzur Mahallesi",9500,0,0,0,1,0,0,3,1
909,170.0,Merkezi (Pay Ölçer),8,Ara Kat,"Sarıyer,Maslak Mahallesi",7500,0,0,0,0,0,0,3,1
910,170.0,Merkezi (Pay Ölçer),8,Çatı Katı,"Sarıyer,Maslak Mahallesi",9000,7,0,0,0,0,0,3,1
911,117.0,Merkezi (Pay Ölçer),5,Çatı Katı,"Sarıyer,Huzur Mahallesi",6000,0,0,0,0,1,0,1,1
912,55.0,Merkezi (Pay Ölçer),8,Çatı Katı,"Sarıyer,Maslak Mahallesi",14000,0,0,0,0,1,0,4,1
913,77.0,Merkezi (Pay Ölçer),3,Ara Kat,"Sarıyer,Maslak Mahallesi",3800,0,0,0,0,0,0,1,1
914,128.0,Merkezi (Pay Ölçer),3,Çatı Katı,"Sarıyer,Maslak Mahallesi",5500,0,0,0,0,0,0,3,1
915,83.0,Merkezi (Pay Ölçer),4,Ara Kat,"Sarıyer,Ayazağa Mahallesi",5000,0,0,0,0,1,0,1,1
916,183.0,Merkezi (Pay Ölçer),3,Ara Kat,"Sarıyer,Maslak Mahallesi",7000,0,0,0,0,0,0,3,1
917,77.0,Merkezi (Pay Ölçer),3,Çatı Katı,"Sarıyer,Maslak Mahallesi",4500,0,0,0,0,0,0,1,1
918,175.0,Merkezi (Pay Ölçer),5,Ara Kat,"Sarıyer,Maslak Mahallesi",7000,0,0,0,0,0,0,3,1
919,86.0,Merkezi (Pay Ölçer),3,Ara Kat,"Sarıyer,Maslak Mahallesi",3900,0,0,0,0,0,0,1,1
920,146.0,Merkezi (Pay Ölçer),4,Ara Kat,"Sarıyer,Ayazağa Mahallesi",9000,0,0,0,1,1,0,2,1
921,90.0,Merkezi (Pay Ölçer),0,Ara Kat,"Sarıyer,Huzur Mahallesi",4000,0,0,0,0,0,0,1,1
922,85.0,Merkezi (Pay Ölçer),4,Ara Kat,"Sarıyer,Ayazağa Mahallesi",5000,0,0,0,1,1,0,1,1
923,177.0,Merkezi (Pay Ölçer),3,Ara Kat,"Sarıyer,Maslak Mahallesi",7000,0,0,0,0,0,0,3,1
924,85.0,Merkezi (Pay Ölçer),5,Ara Kat,"Sarıyer,Maslak Mahallesi",6000,0,0,0,0,1,0,1,1
926,85.0,Merkezi (Pay Ölçer),3,Ara Kat,"Sarıyer,Ayazağa Mahallesi",4750,0,0,0,1,1,0,1,1
927,73.0,Merkezi (Pay Ölçer),3,Ara Kat,"Sarıyer,Maslak Mahallesi",2800,0,0,0,0,0,0,1,0
928,117.0,Merkezi (Pay Ölçer),3,Çatı Katı,"Sarıyer,Maslak Mahallesi",5500,0,0,0,0,0,0,2,1
929,90.0,Merkezi (Pay Ölçer),5,Ara Kat,"Sarıyer,Maslak Mahallesi",3999,0,0,0,0,0,0,1,1
930,130.0,Merkezi (Pay Ölçer),0,Ara Kat,"Sarıyer,Huzur Mahallesi",4500,0,0,0,1,0,0,1,1
931,85.0,Merkezi (Pay Ölçer),4,Ara Kat,"Sarıyer,Ayazağa Mahallesi",5000,0,0,0,1,1,0,1,1
933,85.0,Merkezi (Pay Ölçer),5,Ara Kat,"Sarıyer,Ayazağa Mahallesi",4750,0,0,0,0,1,0,1,1
934,94.0,Merkezi (Pay Ölçer),3,Ara Kat,"Sarıyer,Maslak Mahallesi",5000,0,0,0,0,1,0,1,1
935,70.0,Merkezi (Pay Ölçer),5,Ara Kat,"Sarıyer,Maslak Mahallesi",3750,0,0,0,0,1,0,1,0
936,90.0,Merkezi (Pay Ölçer),0,Ara Kat,"Sarıyer,Huzur Mahallesi",4500,0,0,0,1,0,0,1,1
937,170.0,Merkezi (Pay Ölçer),8,Ara Kat,"Sarıyer,Maslak Mahallesi",7500,0,0,0,0,0,0,3,1
938,146.0,Merkezi (Pay Ölçer),4,Ara Kat,"Sarıyer,Ayazağa Mahallesi",9000,0,0,0,1,1,0,1,1
939,85.0,Merkezi (Pay Ölçer),4,Ara Kat,"Sarıyer,Maslak Mahallesi",4750,0,0,0,1,1,0,1,1
940,85.0,Merkezi (Pay Ölçer),6,Ara Kat,"Sarıyer,Maslak Mahallesi",4900,0,0,0,0,1,1,1,1
941,145.0,Merkezi (Pay Ölçer),0,Ara Kat,"Sarıyer,Ayazağa Mahallesi",5900,0,0,0,0,0,0,2,1
942,130.0,Merkezi (Pay Ölçer),20,1. Kat,"Sarıyer,Kireçburnu Mahallesi",3000,0,0,0,0,0,1,3,1
943,90.0,Merkezi (Pay Ölçer),0,Ara Kat,"Sarıyer,Huzur Mahallesi",4000,0,0,0,0,0,0,1,1
944,133.51399253731344,Merkezi (Pay Ölçer),3,Ara Kat,"Sarıyer,Maslak Mahallesi",7000,0,0,0,0,0,0,3,1
946,135.0,Merkezi (Pay Ölçer),3,Ara Kat,"Sarıyer,Ayazağa Mahallesi",7250,5,0,0,0,0,0,2,1
947,183.0,Merkezi (Pay Ölçer),4,Ara Kat,"Sarıyer,Maslak Mahallesi",7000,0,0,0,0,0,0,3,1
948,155.0,Merkezi (Pay Ölçer),5,Çatı Katı,"Sarıyer,Maslak Mahallesi",10500,0,0,0,0,0,0,2,1
950,170.0,Merkezi (Pay Ölçer),10,Ara Kat,"Sarıyer,Maslak Mahallesi",8500,0,0,0,0,0,0,3,1
951,77.0,Merkezi (Pay Ölçer),6,Ara Kat,"Sarıyer,Maslak Mahallesi",3800,5,0,0,0,0,0,1,1
952,170.0,Merkezi (Pay Ölçer),6,Ara Kat,"Sarıyer,Maslak Mahallesi",7500,0,0,0,0,0,0,3,1
953,85.0,Merkezi (Pay Ölçer),10,Ara Kat,"Sarıyer,Maslak Mahallesi",5500,2,0,0,0,1,0,1,1
954,187.0,Merkezi (Pay Ölçer),3,Ara Kat,"Sarıyer,Maslak Mahallesi",7000,0,0,0,0,0,0,3,1
955,85.0,Merkezi (Pay Ölçer),3,Ara Kat,"Sarıyer,Ayazağa Mahallesi",4800,0,0,0,0,1,0,1,1
956,110.0,Merkezi (Pay Ölçer),7,Ara Kat,"Sarıyer,Maslak Mahallesi",5000,0,0,0,0,0,0,2,1
957,170.0,Merkezi (Pay Ölçer),8,Çatı Katı,"Sarıyer,Maslak Mahallesi",10000,5,0,0,0,1,0,3,1
958,165.0,Merkezi (Pay Ölçer),3,Çatı Katı,"Sarıyer,Ayazağa Mahallesi",6250,0,0,0,0,0,0,2,1
959,55.0,Merkezi (Pay Ölçer),6,Çatı Katı,"Sarıyer,Maslak Mahallesi",10000,0,0,0,0,0,0,4,1
960,60.0,Merkezi (Pay Ölçer),0,Ara Kat,"Sarıyer,Zekeriyaköy Mahallesi",3500,15,0,0,0,1,0,1,1
961,18.0,Merkezi (Pay Ölçer),4,Çatı Katı,"Sarıyer,Maslak Mahallesi",11000,0,0,0,0,0,0,2,1
962,160.0,Merkezi (Pay Ölçer),4,Çatı Katı,"Sarıyer,Maslak Mahallesi",7500,0,0,0,0,1,0,2,1
963,133.51399253731344,Merkezi (Pay Ölçer),4,Ara Kat,"Sarıyer,Maslak Mahallesi",9500,7,0,0,0,1,0,3,1
964,117.0,Merkezi (Pay Ölçer),6,Çatı Katı,"Sarıyer,Maslak Mahallesi",5500,3,0,0,0,1,0,2,1
965,180.0,Merkezi (Pay Ölçer),10,Ara Kat,"Sarıyer,Maslak Mahallesi",9500,13,0,0,0,1,0,3,1
966,74.0,Merkezi (Pay Ölçer),4,Çatı Katı,"Sarıyer,Maslak Mahallesi",4100,5,0,0,0,0,0,1,1
967,85.0,Merkezi (Pay Ölçer),8,Ara Kat,"Sarıyer,Maslak Mahallesi",6000,5,0,0,0,1,0,1,1
968,145.0,Merkezi (Pay Ölçer),25,Ara Kat,"Sarıyer,Darüşşafaka Mahallesi",5850,9,0,0,0,0,0,3,1
969,183.0,Merkezi (Pay Ölçer),3,Ara Kat,"Sarıyer,Maslak Mahallesi",7000,14,0,0,0,0,0,3,1
970,98.0,Merkezi (Pay Ölçer),2,Ara Kat,"Sarıyer,Huzur Mahallesi",4250,10,0,0,0,0,0,1,1
971,70.0,Merkezi (Pay Ölçer),6,Ara Kat,"Sarıyer,Maslak Mahallesi",4500,0,0,0,0,1,0,1,1
972,64.0,Merkezi (Pay Ölçer),3,Ara Kat,"Sarıyer,Huzur Mahallesi",3250,5,0,0,0,1,0,1,0
973,170.0,Merkezi (Pay Ölçer),6,Ara Kat,"Sarıyer,Maslak Mahallesi",7000,0,0,0,0,0,0,3,1
974,117.0,Merkezi (Pay Ölçer),6,Ara Kat,"Sarıyer,Maslak Mahallesi",6000,2,0,0,0,1,0,3,1
975,110.0,Merkezi (Pay Ölçer),6,1. Kat,"Sarıyer,Zekeriyaköy Mahallesi",4000,1,0,0,0,1,0,2,1
976,128.0,Merkezi (Pay Ölçer),6,Çatı Katı,"Sarıyer,Maslak Mahallesi",5250,2,0,0,0,0,0,3,1
977,128.0,Merkezi (Pay Ölçer),3,Çatı Katı,"Sarıyer,Maslak Mahallesi",5500,18,0,0,0,0,0,3,1
978,170.0,Merkezi (Pay Ölçer),6,Ara Kat,"Sarıyer,Maslak Mahallesi",7000,0,0,0,0,0,0,3,1
980,330.0,Merkezi (Pay Ölçer),7,Çatı Katı,"Sarıyer,Maslak Mahallesi",17000,0,0,0,0,0,0,5,1
981,57.0,Merkezi (Pay Ölçer),0,Ara Kat,"Sarıyer,Ayazağa Mahallesi",2700,5,0,0,0,0,0,1,0
982,117.0,Merkezi (Pay Ölçer),3,Çatı Katı,"Sarıyer,Maslak Mahallesi",5500,18,0,0,0,1,0,2,1
983,70.0,Merkezi (Pay Ölçer),4,Ara Kat,"Sarıyer,Maslak Mahallesi",4500,0,0,0,0,0,0,1,1
984,170.0,Merkezi (Pay Ölçer),8,Ara Kat,"Sarıyer,Maslak Mahallesi",8000,14,0,0,0,0,0,3,1
985,170.0,Merkezi (Pay Ölçer),7,1. Kat,"Sarıyer,Maslak Mahallesi",7500,0,0,0,1,0,1,3,1
986,128.0,Merkezi (Pay Ölçer),3,Ara Kat,"Sarıyer,Maslak Mahallesi",5250,5,0,0,0,0,0,3,1
987,57.0,Merkezi (Pay Ölçer),1,Ara Kat,"Sarıyer,Ayazağa Mahallesi",2700,7,0,0,0,0,0,1,0
988,77.0,Merkezi (Pay Ölçer),6,Ara Kat,"Sarıyer,Maslak Mahallesi",3800,0,0,0,0,0,0,1,1
989,70.0,Merkezi (Pay Ölçer),3,1. Kat,"Sarıyer,Maslak Mahallesi",2800,2,0,0,0,0,0,1,0
990,77.0,Merkezi (Pay Ölçer),6,Ara Kat,"Sarıyer,Maslak Mahallesi",3650,0,0,0,0,0,0,1,1
991,96.0,Merkezi (Pay Ölçer),4,Ara Kat,"Sarıyer,Maslak Mahallesi",3900,5,0,0,0,0,0,1,1
992,170.0,Merkezi (Pay Ölçer),8,Ara Kat,"Sarıyer,Maslak Mahallesi",8500,14,0,0,0,0,0,3,1
993,128.0,Merkezi (Pay Ölçer),5,Ara Kat,"Sarıyer,Maslak Mahallesi",5500,0,0,0,0,0,0,3,1
994,86.0,Merkezi (Pay Ölçer),5,Ara Kat,"Sarıyer,Maslak Mahallesi",2700,0,0,0,0,0,0,1,0
995,80.0,Merkezi (Pay Ölçer),4,Ara Kat,"Sarıyer,Maslak Mahallesi",3700,9,0,0,0,0,0,1,1
996,128.0,Merkezi (Pay Ölçer),6,Çatı Katı,"Sarıyer,Maslak Mahallesi",5500,2,0,0,0,0,0,3,1
997,84.0,Merkezi (Pay Ölçer),4,Ara Kat,"Sarıyer,Ayazağa Mahallesi",4500,9,0,0,0,0,0,1,1
999,51.0,Merkezi (Pay Ölçer),3,Ara Kat,"Sarıyer,Maslak Mahallesi",3600,9,0,0,0,1,0,1,0
1000,85.0,Merkezi (Pay Ölçer),8,Ara Kat,"Sarıyer,Maslak Mahallesi",4000,0,0,0,0,0,0,1,1
1001,79.0,Merkezi (Pay Ölçer),4,Ara Kat,"Sarıyer,Maslak Mahallesi",5500,5,0,0,0,1,0,1,1
1002,400.0,Merkezi (Pay Ölçer),25,Ara Kat,"Sarıyer,Tarabya Mahallesi",20000,11,0,0,1,0,0,5,1
1003,75.0,Merkezi (Pay Ölçer),4,Ara Kat,"Sarıyer,Maslak Mahallesi",20000,0,0,0,0,0,0,4,1
1005,198.0,Merkezi (Pay Ölçer),4,Ara Kat,"Sarıyer,Maslak Mahallesi",7000,9,0,0,0,0,0,3,1
1006,77.0,Merkezi (Pay Ölçer),3,Ara Kat,"Sarıyer,Maslak Mahallesi",3800,18,0,0,0,0,0,1,1
1007,94.0,Merkezi (Pay Ölçer),2,Ara Kat,"Sarıyer,Maslak Mahallesi",4500,9,0,0,0,1,0,1,1
1008,60.0,Merkezi (Pay Ölçer),1,Ara Kat,"Sarıyer,Huzur Mahallesi",3250,0,0,0,0,1,0,1,1
1009,177.0,Merkezi (Pay Ölçer),3,Ara Kat,"Sarıyer,Maslak Mahallesi",7000,18,0,0,0,0,0,3,1
1010,96.0,Merkezi (Pay Ölçer),5,Ara Kat,"Sarıyer,İstinye Mahallesi",7000,9,1,0,0,0,0,1,1
1011,170.0,Merkezi (Pay Ölçer),9,Ara Kat,"Sarıyer,Maslak Mahallesi",7500,6,0,0,0,0,0,3,1
1012,70.0,Merkezi (Pay Ölçer),3,Ara Kat,"Sarıyer,Huzur Mahallesi",4500,5,0,0,0,0,0,1,1
1013,94.0,Merkezi (Pay Ölçer),3,Ara Kat,"Sarıyer,Maslak Mahallesi",5000,14,0,0,1,1,0,1,1
1014,180.0,Merkezi (Pay Ölçer),8,Ara Kat,"Sarıyer,Maslak Mahallesi",8300,0,0,0,0,0,0,3,1
1015,77.0,Merkezi (Pay Ölçer),2,Ara Kat,"Sarıyer,Ayazağa Mahallesi",4300,0,0,0,0,0,0,1,1
1016,167.0,Merkezi (Pay Ölçer),2,Ara Kat,"Sarıyer,Maslak Mahallesi",5200,18,0,0,0,0,0,2,1
1017,85.0,Merkezi (Pay Ölçer),3,Ara Kat,"Sarıyer,Maslak Mahallesi",4000,14,0,0,0,0,0,1,1
1019,64.0,Merkezi (Pay Ölçer),3,Çatı Katı,"Sarıyer,Huzur Mahallesi",3250,9,0,0,0,1,0,1,0
1020,110.0,Merkezi (Pay Ölçer),8,Ara Kat,"Sarıyer,Maslak Mahallesi",5500,5,0,0,0,0,0,2,1
1021,8.0,Merkezi (Pay Ölçer),1,Ara Kat,"Sarıyer,Ayazağa Mahallesi",5000,0,0,0,1,0,0,1,1
1022,360.0,Merkezi (Pay Ölçer),20,Ara Kat,"Sarıyer,Tarabya Mahallesi",21000,0,1,0,1,0,0,5,1
1023,85.0,Merkezi (Pay Ölçer),3,Çatı Katı,"Sarıyer,Maslak Mahallesi",3750,14,0,0,0,0,0,1,1
1024,85.0,Merkezi (Pay Ölçer),3,Ara Kat,"Sarıyer,Huzur Mahallesi",4000,14,0,0,0,0,0,1,1
1025,85.0,Merkezi (Pay Ölçer),8,Ara Kat,"Sarıyer,Maslak Mahallesi",5500,9,0,0,0,1,0,1,1
1026,135.0,Merkezi (Pay Ölçer),9,Ara Kat,"Sarıyer,İstinye Mahallesi",6750,27,0,0,0,0,0,2,1
1027,183.0,Merkezi (Pay Ölçer),2,Ara Kat,"Sarıyer,Maslak Mahallesi",7000,6,0,0,0,0,0,3,1
1028,325.0,Merkezi (Pay Ölçer),4,Çatı Katı,"Sarıyer,Maslak Mahallesi",15000,0,0,0,0,0,0,5,1
1029,70.0,Merkezi (Pay Ölçer),4,Çatı Katı,"Sarıyer,Huzur Mahallesi",13000,14,0,0,1,0,0,3,1
1030,170.0,Merkezi (Pay Ölçer),12,Ara Kat,"Sarıyer,Maslak Mahallesi",12990,3,0,0,0,0,0,3,1
1031,7.0,Merkezi (Pay Ölçer),2,Ara Kat,"Sarıyer,Maslak Mahallesi",2750,6,0,0,0,0,0,1,0
1032,300.0,Merkezi (Pay Ölçer),25,Ara Kat,"Sarıyer,Tarabya Mahallesi",23000,2,0,0,0,0,0,5,1
1033,94.0,Merkezi (Pay Ölçer),3,Ara Kat,"Sarıyer,Maslak Mahallesi",4000,18,0,0,1,0,0,1,1
1034,84.0,Merkezi (Pay Ölçer),3,Ara Kat,"Sarıyer,Ayazağa Mahallesi",4500,5,0,0,0,0,0,1,1
1035,95.0,Merkezi (Pay Ölçer),8,Ara Kat,"Sarıyer,Maslak Mahallesi",4450,7,0,0,0,0,0,1,1
1036,78.0,Merkezi (Pay Ölçer),4,Ara Kat,"Sarıyer,Maslak Mahallesi",3800,6,0,0,0,0,0,1,1
1037,170.0,Merkezi (Pay Ölçer),10,1. Kat,"Sarıyer,Maslak Mahallesi",8750,10,0,0,0,0,1,3,1
1038,85.0,Merkezi (Pay Ölçer),9,Ara Kat,"Sarıyer,Maslak Mahallesi",3900,0,0,0,0,0,0,1,1
1039,110.0,Merkezi (Pay Ölçer),9,Ara Kat,"Sarıyer,Maslak Mahallesi",5500,0,0,0,0,0,0,2,1
1040,319.0,Merkezi (Pay Ölçer),2,Çatı Katı,"Sarıyer,Maslak Mahallesi",15000,22,0,0,0,0,0,4,1
1041,160.0,Merkezi (Pay Ölçer),30,1. Kat,"Sarıyer,Emirgan Mahallesi",11000,27,1,0,0,0,0,3,1
1042,117.0,Merkezi (Pay Ölçer),4,Çatı Katı,"Sarıyer,Maslak Mahallesi",5500,6,0,0,0,1,0,2,1
1043,55.0,Merkezi (Pay Ölçer),9,Çatı Katı,"Sarıyer,Maslak Mahallesi",11000,0,0,0,0,0,0,4,1
1044,96.0,Merkezi (Pay Ölçer),3,Ara Kat,"Sarıyer,İstinye Mahallesi",7000,7,1,0,0,0,0,1,1
1045,73.0,Merkezi (Pay Ölçer),1,Ara Kat,"Sarıyer,Maslak Mahallesi",2800,6,0,0,0,0,0,1,0
1046,183.0,Merkezi (Pay Ölçer),2,Ara Kat,"Sarıyer,Maslak Mahallesi",7000,9,0,0,0,0,0,3,1
1047,90.0,Merkezi (Pay Ölçer),20,1. Kat,"Sarıyer,Darüşşafaka Mahallesi",8000,0,0,0,0,0,1,3,1
1048,69.0,Merkezi (Pay Ölçer),8,Çatı Katı,"Sarıyer,Maslak Mahallesi",4200,9,0,0,0,0,0,1,1
1049,75.0,Merkezi (Pay Ölçer),6,Ara Kat,"Sarıyer,Tarabya Mahallesi",12000,13,0,0,0,0,0,4,1
1050,300.0,Merkezi (Pay Ölçer),25,Ara Kat,"Sarıyer,Tarabya Mahallesi",23000,7,0,0,0,0,0,5,1
1051,74.0,Merkezi (Pay Ölçer),4,Ara Kat,"Sarıyer,Maslak Mahallesi",4200,5,0,0,0,0,0,1,1
1052,170.0,Merkezi (Pay Ölçer),7,Ara Kat,"Sarıyer,Maslak Mahallesi",7000,0,0,0,0,0,0,3,1
1053,177.0,Merkezi (Pay Ölçer),4,Ara Kat,"Sarıyer,Maslak Mahallesi",7250,5,0,0,0,0,0,3,1
1054,94.0,Merkezi (Pay Ölçer),2,Ara Kat,"Sarıyer,Maslak Mahallesi",4500,6,0,0,0,1,0,1,1
1055,170.0,Merkezi (Pay Ölçer),10,Ara Kat,"Sarıyer,Maslak Mahallesi",10000,0,0,0,0,1,0,3,1
1056,170.0,Merkezi (Pay Ölçer),6,Ara Kat,"Sarıyer,Maslak Mahallesi",7500,0,0,0,0,0,0,3,1
1057,85.0,Merkezi (Pay Ölçer),6,Ara Kat,"Sarıyer,Maslak Mahallesi",4000,0,0,0,0,0,0,1,1
1058,80.0,Merkezi (Pay Ölçer),1,Ara Kat,"Sarıyer,Maslak Mahallesi",10500,0,0,0,0,1,0,4,1
1059,85.0,Merkezi (Pay Ölçer),7,Ara Kat,"Sarıyer,Maslak Mahallesi",4000,0,0,0,0,0,0,1,1
1060,300.0,Merkezi (Pay Ölçer),1,Ara Kat,"Sarıyer,Ayazağa Mahallesi",17000,0,0,0,1,0,0,4,1
1061,85.0,Merkezi (Pay Ölçer),6,Ara Kat,"Sarıyer,Maslak Mahallesi",4000,0,0,0,0,0,0,1,1
1062,133.51399253731344,Merkezi (Pay Ölçer),28,Ara Kat,"Sarıyer,Tarabya Mahallesi",17250,7,0,0,0,1,0,3,1
1063,170.0,Merkezi (Pay Ölçer),6,Çatı Katı,"Sarıyer,Maslak Mahallesi",7500,0,0,0,0,0,0,3,1
1064,170.0,Merkezi (Pay Ölçer),6,Ara Kat,"Sarıyer,Maslak Mahallesi",9500,0,0,0,0,1,0,3,1
1065,85.0,Merkezi (Pay Ölçer),6,Ara Kat,"Sarıyer,Maslak Mahallesi",5000,0,0,0,0,1,0,1,1
1066,54.0,Merkezi (Pay Ölçer),1,Ara Kat,"Sarıyer,Huzur Mahallesi",3250,14,0,0,0,0,0,1,0
1067,83.0,Merkezi (Pay Ölçer),4,Ara Kat,"Sarıyer,Huzur Mahallesi",4250,27,0,0,0,0,0,1,1
1068,85.0,Merkezi (Pay Ölçer),6,Ara Kat,"Sarıyer,Maslak Mahallesi",3950,0,0,0,0,0,0,1,1
1069,96.0,Merkezi (Pay Ölçer),5,Ara Kat,"Sarıyer,İstinye Mahallesi",7000,0,1,0,0,0,0,1,1
1070,128.0,Merkezi (Pay Ölçer),4,Ara Kat,"Sarıyer,Maslak Mahallesi",5250,6,0,0,0,0,0,3,1
1071,350.0,Merkezi (Pay Ölçer),25,Ara Kat,"Sarıyer,Tarabya Mahallesi",23000,2,0,0,1,0,0,5,1
1072,85.0,Merkezi (Pay Ölçer),10,Ara Kat,"Sarıyer,Maslak Mahallesi",3500,21,0,0,0,0,0,1,1
1073,85.0,Merkezi (Pay Ölçer),3,Ara Kat,"Sarıyer,Maslak Mahallesi",4000,0,0,0,0,0,0,1,1
1074,84.0,Merkezi (Pay Ölçer),2,Ara Kat,"Sarıyer,Ayazağa Mahallesi",5500,0,0,0,0,1,0,1,1
1075,85.0,Merkezi (Pay Ölçer),11,Ara Kat,"Sarıyer,Maslak Mahallesi",4900,26,0,0,0,1,0,1,1
1076,85.0,Merkezi (Pay Ölçer),9,Ara Kat,"Sarıyer,Maslak Mahallesi",4000,20,0,0,0,0,0,1,1
1077,133.51399253731344,Merkezi (Pay Ölçer),5,Çatı Katı,"Sarıyer,Ayazağa Mahallesi",14000,0,0,0,1,0,0,4,1
1078,8.0,Merkezi (Pay Ölçer),1,1. Kat,"Sarıyer,Ayazağa Mahallesi",5000,0,0,0,0,0,0,1,1
1079,85.0,Merkezi (Pay Ölçer),11,Ara Kat,"Sarıyer,Maslak Mahallesi",5000,26,0,0,0,1,0,1,1
1080,168.0,Merkezi (Pay Ölçer),6,1. Kat,"Sarıyer,Cumhuriyet Mahallesi",13500,13,0,0,0,0,1,3,1
1081,97.0,Merkezi (Pay Ölçer),10,Ara Kat,"Sarıyer,Maslak Mahallesi",4700,10,0,0,0,0,0,1,1
1082,80.0,Merkezi (Pay Ölçer),7,Ara Kat,"Sarıyer,Poligon Mahallesi",16000,28,0,0,1,0,1,4,1
1083,85.0,Merkezi (Pay Ölçer),8,Çatı Katı,"Sarıyer,Maslak Mahallesi",4750,7,0,0,0,1,0,1,1
1084,85.0,Merkezi (Pay Ölçer),9,Ara Kat,"Sarıyer,Maslak Mahallesi",4000,50,0,0,0,1,0,1,1
